Index,EMP_ID,CLM_SYS,CLM_REF,WSA_TYP,FLEXBEN_TYPE,CLM_DT,CLM_YR,CLM_AMT,RCPT_DT,RCPT_DAY,DAY_TAG,CLM.STAT,REIMB_DT,REIMB_YR,EA_DT,RISK
10726,5030,WSA,EFSA0097223,FLXI,5.0,7/6/17,2017,110.4,1/6/17,Thursday,WEEKDAY,3,6/8/17,2017,21/9/17,0
10727,4204,WSA,EFSA0097594,FLXI,3.0,15/6/17,2017,255.0,1/6/17,Thursday,WEEKDAY,3,6/8/17,2017,21/9/17,0
10728,10138,WSA,EFSA0097367,MIIS,,10/6/17,2017,100.0,1/6/17,Thursday,WEEKDAY,3,8/8/17,2017,21/9/17,0
10729,9323,WSA,EFSA0097524,BIRT,,13/6/17,2017,30.0,1/6/17,Thursday,WEEKDAY,3,9/8/17,2017,21/9/17,0
10730,2750,WSA,EFSA0097772,FLXI,3.0,18/6/17,2017,93.74,1/6/17,Thursday,WEEKDAY,3,9/8/17,2017,21/9/17,0
10731,7312,WSA,EFSA0098419,FLXI,3.0,1/7/17,2017,500.0,1/6/17,Thursday,WEEKDAY,3,9/8/17,2017,21/9/17,0
10732,1561,WSA,EFSA0098039,BIRT,,23/6/17,2017,30.0,1/6/17,Thursday,WEEKDAY,3,10/8/17,2017,21/9/17,0
10733,3598,WSA,EFSA0098154,FLXI,3.0,25/6/17,2017,7.9,1/6/17,Thursday,WEEKDAY,3,11/8/17,2017,21/9/17,0
10734,2925,WSA,EFSA0097538,FLXI,4.0,14/6/17,2017,500.0,1/6/17,Thursday,WEEKDAY,3,13/8/17,2017,21/9/17,0
10735,8546,WSA,EFSA0097867,FLXI,3.0,20/6/17,2017,498.0,1/6/17,Thursday,WEEKDAY,3,15/8/17,2017,21/9/17,1
10736,2379,WSA,EFSA0098752,FLXI,2.0,7/7/17,2017,461.0,1/6/17,Thursday,WEEKDAY,3,17/8/17,2017,21/9/17,0
10737,10750,WSA,EFSA0097835,BIRT,,19/6/17,2017,30.0,1/6/17,Thursday,WEEKDAY,3,18/8/17,2017,21/9/17,0
10738,7930,WSA,EFSA0098073,MIIS,,24/6/17,2017,100.0,1/6/17,Thursday,WEEKDAY,3,18/8/17,2017,21/9/17,1
10739,10010,WSA,EFSA0098130,FLXI,1.0,25/6/17,2017,207.0,1/6/17,Thursday,WEEKDAY,3,22/8/17,2017,21/9/17,1
10740,9803,WSA,EFSA0098255,FLXI,4.0,28/6/17,2017,500.0,1/6/17,Thursday,WEEKDAY,3,25/8/17,2017,21/9/17,1
10741,9470,WSA,EFSA0098333,MIIS,,29/6/17,2017,100.0,1/6/17,Thursday,WEEKDAY,3,27/8/17,2017,21/9/17,1
10742,3142,WSA,EFSA0098550,FLXI,1.0,3/7/17,2017,500.0,1/6/17,Thursday,WEEKDAY,3,30/8/17,2017,21/9/17,1
10743,5535,WSA,EFSA0098551,FLXI,8.0,3/7/17,2017,464.0,1/6/17,Thursday,WEEKDAY,3,1/9/17,2017,21/9/17,1
10744,3276,WSA,EFSA0097108,BIRT,,4/6/17,2017,33.0,2/6/17,Friday,WEEKDAY,3,25/6/17,2017,21/9/17,0
10745,6457,WSA,EFSA0097279,MIIS,,8/6/17,2017,100.0,2/6/17,Friday,WEEKDAY,3,11/7/17,2017,21/9/17,0
10746,10041,WSA,EFSA0097124,FLXI,7.0,5/6/17,2017,183.0,2/6/17,Friday,WEEKDAY,3,12/7/17,2017,21/9/17,0
10747,1598,WSA,EFSA0097416,MIIS,,11/6/17,2017,100.0,2/6/17,Friday,WEEKDAY,3,12/7/17,2017,21/9/17,1
10748,1968,WSA,EFSA0097145,BIRT,,5/6/17,2017,30.0,2/6/17,Friday,WEEKDAY,3,13/7/17,2017,21/9/17,0
10749,6456,WSA,EFSA0097029,FLXI,2.0,3/6/17,2017,60.0,2/6/17,Friday,WEEKDAY,3,14/7/17,2017,21/9/17,0
10750,7621,WSA,EFSA0097047,BIRT,,3/6/17,2017,19.0,2/6/17,Friday,WEEKDAY,3,14/7/17,2017,21/9/17,0
10751,5086,WSA,EFSA0097067,FLXI,4.0,4/6/17,2017,500.0,2/6/17,Friday,WEEKDAY,3,15/7/17,2017,21/9/17,0
10752,9609,WSA,EFSA0097410,MIIS,,11/6/17,2017,100.0,2/6/17,Friday,WEEKDAY,3,15/7/17,2017,21/9/17,0
10753,6019,WSA,EFSA0097509,MIIS,,13/6/17,2017,100.0,2/6/17,Friday,WEEKDAY,3,16/7/17,2017,21/9/17,0
10754,10999,WSA,EFSA0097031,FLXI,3.0,3/6/17,2017,50.0,2/6/17,Friday,WEEKDAY,3,17/7/17,2017,21/9/17,0
10755,10820,WSA,EFSA0097519,FLXI,7.0,13/6/17,2017,30.75,2/6/17,Friday,WEEKDAY,3,17/7/17,2017,21/9/17,0
10756,2117,WSA,EFSA0097859,MIIS,,19/6/17,2017,95.0,2/6/17,Friday,WEEKDAY,3,17/7/17,2017,21/9/17,0
10757,11052,WSA,EFSA0097669,BIRT,,16/6/17,2017,30.0,2/6/17,Friday,WEEKDAY,3,19/7/17,2017,21/9/17,0
10758,7521,WSA,EFSA0098313,BIRT,,28/6/17,2017,36.0,2/6/17,Friday,WEEKDAY,3,19/7/17,2017,21/9/17,0
10759,5033,WSA,EFSA0098212,BIRT,,26/6/17,2017,35.0,2/6/17,Friday,WEEKDAY,3,20/7/17,2017,21/9/17,0
10760,9475,WSA,EFSA0097817,FLXI,3.0,19/6/17,2017,238.0,2/6/17,Friday,WEEKDAY,3,21/7/17,2017,21/9/17,0
10761,10983,WSA,EFSA0098404,FLXI,6.0,30/6/17,2017,475.0,2/6/17,Friday,WEEKDAY,3,23/7/17,2017,21/9/17,0
10762,8377,WSA,EFSA0098461,MIIS,,1/7/17,2017,102.0,2/6/17,Friday,WEEKDAY,3,23/7/17,2017,21/9/17,0
10763,4063,WSA,EFSA0097560,MIIS,,14/6/17,2017,100.0,2/6/17,Friday,WEEKDAY,3,24/7/17,2017,21/9/17,0
10764,9200,WSA,EFSA0098462,MIIS,,1/7/17,2017,103.0,2/6/17,Friday,WEEKDAY,3,24/7/17,2017,21/9/17,1
10765,1632,WSA,EFSA0097210,FLXI,4.0,7/6/17,2017,500.0,2/6/17,Friday,WEEKDAY,3,25/7/17,2017,21/9/17,0
10766,5060,WSA,EFSA0097644,FLXI,4.0,16/6/17,2017,391.0,2/6/17,Friday,WEEKDAY,3,25/7/17,2017,21/9/17,0
10767,10968,WSA,EFSA0098650,MIIS,,5/7/17,2017,101.0,2/6/17,Friday,WEEKDAY,3,27/7/17,2017,21/9/17,0
10768,9454,WSA,EFSA0097940,BIRT,,21/6/17,2017,6.5,2/6/17,Friday,WEEKDAY,3,28/7/17,2017,21/9/17,0
10769,6140,WSA,EFSA0097400,FLXI,5.0,11/6/17,2017,500.0,2/6/17,Friday,WEEKDAY,3,29/7/17,2017,21/9/17,0
10770,5003,WSA,EFSA0098394,BIRT,,30/6/17,2017,30.0,2/6/17,Friday,WEEKDAY,3,2/8/17,2017,21/9/17,0
10771,8182,WSA,EFSA0098754,MIIS,,7/7/17,2017,92.0,2/6/17,Friday,WEEKDAY,3,2/8/17,2017,21/9/17,1
10772,8476,WSA,EFSA0097193,BIRT,,6/6/17,2017,30.0,2/6/17,Friday,WEEKDAY,3,5/8/17,2017,21/9/17,0
10773,10857,WSA,EFSA0097425,BIRT,,11/6/17,2017,30.0,2/6/17,Friday,WEEKDAY,3,6/8/17,2017,21/9/17,1
10774,3125,WSA,EFSA0097941,BIRT,,21/6/17,2017,4.5,2/6/17,Friday,WEEKDAY,3,7/8/17,2017,21/9/17,0
10775,5599,WSA,EFSA0098237,BIRT,,27/6/17,2017,30.0,2/6/17,Friday,WEEKDAY,3,7/8/17,2017,21/9/17,1
10776,1915,WSA,EFSA0098368,FLXI,7.0,30/6/17,2017,500.0,2/6/17,Friday,WEEKDAY,3,7/8/17,2017,21/9/17,0
10777,6815,WSA,EFSA0097833,BIRT,,19/6/17,2017,30.0,2/6/17,Friday,WEEKDAY,3,8/8/17,2017,21/9/17,0
10778,10994,WSA,EFSA0098495,FLXI,3.0,2/7/17,2017,33.75,2/6/17,Friday,WEEKDAY,3,8/8/17,2017,21/9/17,0
10779,2540,WSA,EFSA0097718,FLXI,3.0,17/6/17,2017,74.0,2/6/17,Friday,WEEKDAY,3,11/8/17,2017,21/9/17,1
10780,5499,WSA,EFSA0098799,FLXI,4.0,8/7/17,2017,482.0,2/6/17,Friday,WEEKDAY,3,11/8/17,2017,21/9/17,1
10781,5920,WSA,EFSA0098800,FLXI,4.0,8/7/17,2017,497.0,2/6/17,Friday,WEEKDAY,3,13/8/17,2017,21/9/17,0
10782,11291,WSA,EFSA0098399,BIRT,,30/6/17,2017,15.4,2/6/17,Friday,WEEKDAY,3,14/8/17,2017,21/9/17,0
10783,1889,WSA,EFSA0097971,MIIS,,22/6/17,2017,100.0,2/6/17,Friday,WEEKDAY,3,15/8/17,2017,21/9/17,0
10784,5190,WSA,EFSA0098274,MIIS,,28/6/17,2017,100.0,2/6/17,Friday,WEEKDAY,3,16/8/17,2017,21/9/17,0
10785,6243,WSA,EFSA0098487,MIIS,,2/7/17,2017,100.0,2/6/17,Friday,WEEKDAY,3,17/8/17,2017,21/9/17,1
10786,5575,WSA,EFSA0097899,BIRT,,20/6/17,2017,8.4,2/6/17,Friday,WEEKDAY,3,18/8/17,2017,21/9/17,1
10787,5448,WSA,EFSA0098418,FLXI,3.0,1/7/17,2017,500.0,2/6/17,Friday,WEEKDAY,3,24/8/17,2017,21/9/17,1
10788,5309,WSA,EFSA0098500,BIRT,,2/7/17,2017,30.0,2/6/17,Friday,WEEKDAY,3,27/8/17,2017,21/9/17,1
10789,4156,WSA,EFSA0098995,FLXI,5.0,12/7/17,2017,483.0,2/6/17,Friday,WEEKDAY,3,30/8/17,2017,21/9/17,1
10790,2117,WSA,EFSA0098537,BIRT,,3/7/17,2017,30.0,2/6/17,Friday,WEEKDAY,3,31/8/17,2017,21/9/17,1
10791,2476,WSA,EFSA0097182,MIIS,,6/6/17,2017,100.0,3/6/17,Saturday,WEEKEND,3,6/7/17,2017,21/9/17,0
10792,9243,WSA,EFSA0097310,FLXI,4.0,9/6/17,2017,378.99,3/6/17,Saturday,WEEKEND,3,9/7/17,2017,21/9/17,0
10793,7239,WSA,EFSA0097174,FLXI,4.0,6/6/17,2017,185.0,3/6/17,Saturday,WEEKEND,3,13/7/17,2017,21/9/17,0
10794,10793,WSA,EFSA0097188,FLXI,5.0,6/6/17,2017,69.0,3/6/17,Saturday,WEEKEND,3,13/7/17,2017,21/9/17,0
10795,3629,WSA,EFSA0097094,BIRT,,4/6/17,2017,30.0,3/6/17,Saturday,WEEKEND,3,14/7/17,2017,21/9/17,0
10796,9599,WSA,EFSA0097086,MIIS,,4/6/17,2017,100.0,3/6/17,Saturday,WEEKEND,3,16/7/17,2017,21/9/17,0
10797,9240,WSA,EFSA0097547,FLXI,1.0,14/6/17,2017,175.0,3/6/17,Saturday,WEEKEND,3,16/7/17,2017,21/9/17,0
10798,10313,WSA,EFSA0097097,BIRT,,4/6/17,2017,11.9,3/6/17,Saturday,WEEKEND,3,19/7/17,2017,21/9/17,0
10799,3050,WSA,EFSA0097673,MIIS,,16/6/17,2017,30.0,3/6/17,Saturday,WEEKEND,3,19/7/17,2017,21/9/17,0
10800,8935,WSA,EFSA0097599,FLXI,1.0,15/6/17,2017,102.7,3/6/17,Saturday,WEEKEND,3,22/7/17,2017,21/9/17,0
10801,8888,WSA,EFSA0097550,FLXI,7.0,14/6/17,2017,123.77,3/6/17,Saturday,WEEKEND,3,24/7/17,2017,21/9/17,0
10802,2243,WSA,EFSA0097871,FLXI,2.0,20/6/17,2017,300.0,3/6/17,Saturday,WEEKEND,3,24/7/17,2017,21/9/17,0
10803,9348,WSA,EFSA0097928,MIIS,,21/6/17,2017,100.0,3/6/17,Saturday,WEEKEND,3,24/7/17,2017,21/9/17,0
10804,11591,WSA,EFSA0098409,MIIS,,30/6/17,2017,96.0,3/6/17,Saturday,WEEKEND,3,24/7/17,2017,21/9/17,0
10805,7530,WSA,EFSA0097724,BIRT,,17/6/17,2017,30.0,3/6/17,Saturday,WEEKEND,3,26/7/17,2017,21/9/17,0
10806,6172,WSA,EFSA0097770,MIIS,,18/6/17,2017,100.0,3/6/17,Saturday,WEEKEND,3,26/7/17,2017,21/9/17,0
10807,6833,WSA,EFSA0098555,MIIS,,3/7/17,2017,104.0,3/6/17,Saturday,WEEKEND,3,26/7/17,2017,21/9/17,0
10808,2421,WSA,EFSA0097924,MIIS,,21/6/17,2017,100.0,3/6/17,Saturday,WEEKEND,3,27/7/17,2017,21/9/17,0
10809,10113,WSA,EFSA0097227,MIIS,,7/6/17,2017,100.0,3/6/17,Saturday,WEEKEND,3,29/7/17,2017,21/9/17,0
10810,10652,WSA,EFSA0097177,FLXI,3.0,6/6/17,2017,132.0,3/6/17,Saturday,WEEKEND,3,30/7/17,2017,21/9/17,0
10811,3680,WSA,EFSA0098097,BIRT,,24/6/17,2017,5.7,3/6/17,Saturday,WEEKEND,3,30/7/17,2017,21/9/17,0
10812,2075,WSA,EFSA0098325,FLXI,3.0,29/6/17,2017,174.0,3/6/17,Saturday,WEEKEND,3,30/7/17,2017,21/9/17,0
10813,9254,WSA,EFSA0098040,BIRT,,23/6/17,2017,30.0,3/6/17,Saturday,WEEKEND,3,31/7/17,2017,21/9/17,0
10814,7039,WSA,EFSA0098281,MIIS,,28/6/17,2017,100.0,3/6/17,Saturday,WEEKEND,3,31/7/17,2017,21/9/17,0
10815,10448,WSA,EFSA0098458,FLXI,1.0,1/7/17,2017,477.0,3/6/17,Saturday,WEEKEND,3,31/7/17,2017,21/9/17,0
10816,2224,WSA,EFSA0097649,FLXI,3.0,16/6/17,2017,270.0,3/6/17,Saturday,WEEKEND,3,2/8/17,2017,21/9/17,0
10817,5174,WSA,EFSA0098700,MIIS,,6/7/17,2017,90.0,3/6/17,Saturday,WEEKEND,3,2/8/17,2017,21/9/17,0
10818,3489,WSA,EFSA0097991,FLXI,2.0,22/6/17,2017,30.0,3/6/17,Saturday,WEEKEND,3,3/8/17,2017,21/9/17,0
10819,6605,WSA,EFSA0098044,BIRT,,23/6/17,2017,9.0,3/6/17,Saturday,WEEKEND,3,3/8/17,2017,21/9/17,0
10820,8888,WSA,EFSA0098341,FLXI,7.0,29/6/17,2017,27.49,3/6/17,Saturday,WEEKEND,3,3/8/17,2017,21/9/17,0
10821,6801,WSA,EFSA0098646,FLXI,8.0,5/7/17,2017,476.0,3/6/17,Saturday,WEEKEND,3,3/8/17,2017,21/9/17,0
10822,2088,WSA,EFSA0097723,BIRT,,17/6/17,2017,30.0,3/6/17,Saturday,WEEKEND,3,4/8/17,2017,21/9/17,0
10823,4271,WSA,EFSA0097617,FLXI,7.0,15/6/17,2017,70.0,3/6/17,Saturday,WEEKEND,3,5/8/17,2017,21/9/17,0
10824,2128,WSA,EFSA0097455,MIIS,,12/6/17,2017,100.0,3/6/17,Saturday,WEEKEND,3,6/8/17,2017,21/9/17,0
10825,6005,WSA,EFSA0098100,BIRT,,24/6/17,2017,3.6,3/6/17,Saturday,WEEKEND,3,6/8/17,2017,21/9/17,0
10826,7420,WSA,EFSA0098151,FLXI,3.0,25/6/17,2017,15.5,3/6/17,Saturday,WEEKEND,3,7/8/17,2017,21/9/17,0
10827,2349,WSA,EFSA0098184,MIIS,,26/6/17,2017,100.0,3/6/17,Saturday,WEEKEND,3,7/8/17,2017,21/9/17,0
10828,4386,WSA,EFSA0098199,BIRT,,26/6/17,2017,10.4,3/6/17,Saturday,WEEKEND,3,8/8/17,2017,21/9/17,0
10829,9436,WSA,EFSA0097371,FLXI,2.0,10/6/17,2017,98.0,3/6/17,Saturday,WEEKEND,3,9/8/17,2017,21/9/17,0
10830,3497,WSA,EFSA0098892,FLXI,5.0,10/7/17,2017,457.0,3/6/17,Saturday,WEEKEND,3,9/8/17,2017,21/9/17,0
10831,10708,WSA,EFSA0097896,BIRT,,20/6/17,2017,30.0,3/6/17,Saturday,WEEKEND,3,10/8/17,2017,21/9/17,1
10832,3178,WSA,EFSA0097610,MIIS,,15/6/17,2017,100.0,3/6/17,Saturday,WEEKEND,3,12/8/17,2017,21/9/17,0
10833,10594,WSA,EFSA0097879,FLXI,3.0,20/6/17,2017,100.0,3/6/17,Saturday,WEEKEND,3,12/8/17,2017,21/9/17,0
10834,8545,WSA,EFSA0098033,MIIS,,23/6/17,2017,100.0,3/6/17,Saturday,WEEKEND,3,12/8/17,2017,21/9/17,0
10835,2291,WSA,EFSA0098797,FLXI,1.0,8/7/17,2017,472.0,3/6/17,Saturday,WEEKEND,3,12/8/17,2017,21/9/17,0
10836,5511,WSA,EFSA0098894,FLXI,6.0,10/7/17,2017,490.0,3/6/17,Saturday,WEEKEND,3,14/8/17,2017,21/9/17,1
10837,8876,WSA,EFSA0098369,FLXI,3.0,30/6/17,2017,406.6,3/6/17,Saturday,WEEKEND,3,15/8/17,2017,21/9/17,0
10838,6093,WSA,EFSA0098588,BIRT,,4/7/17,2017,30.0,3/6/17,Saturday,WEEKEND,3,18/8/17,2017,21/9/17,0
10839,1960,WSA,EFSA0098895,FLXI,2.0,10/7/17,2017,455.0,3/6/17,Saturday,WEEKEND,3,19/8/17,2017,21/9/17,1
10840,10561,WSA,EFSA0098337,BIRT,,29/6/17,2017,30.0,3/6/17,Saturday,WEEKEND,3,20/8/17,2017,21/9/17,1
10841,4661,WSA,EFSA0098485,MIIS,,2/7/17,2017,100.0,3/6/17,Saturday,WEEKEND,3,20/8/17,2017,21/9/17,1
10842,3699,WSA,EFSA0099046,FLXI,5.0,13/7/17,2017,455.0,3/6/17,Saturday,WEEKEND,3,22/8/17,2017,21/9/17,1
10843,2852,WSA,EFSA0098226,FLXI,7.0,27/6/17,2017,100.0,3/6/17,Saturday,WEEKEND,3,24/8/17,2017,21/9/17,1
10844,7667,WSA,EFSA0098395,BIRT,,30/6/17,2017,30.0,3/6/17,Saturday,WEEKEND,3,28/8/17,2017,21/9/17,1
10845,8236,WSA,EFSA0098996,FLXI,8.0,12/7/17,2017,465.0,3/6/17,Saturday,WEEKEND,3,29/8/17,2017,21/9/17,1
10846,5752,WSA,EFSA0098542,FLXI,3.0,3/7/17,2017,18.0,3/6/17,Saturday,WEEKEND,3,1/9/17,2017,21/9/17,1
10847,11046,WSA,EFSA0098545,BIRT,,3/7/17,2017,6.5,3/6/17,Saturday,WEEKEND,3,1/9/17,2017,21/9/17,1
10848,3328,WSA,EFSA0098798,FLXI,1.0,8/7/17,2017,479.0,3/6/17,Saturday,WEEKEND,3,6/9/17,2017,21/9/17,1
10849,4132,WSA,EFSA0097166,BIRT,,5/6/17,2017,38.0,4/6/17,Sunday,WEEKEND,3,26/6/17,2017,21/9/17,1
10850,2582,WSA,EFSA0097381,BIRT,,10/6/17,2017,30.0,4/6/17,Sunday,WEEKEND,3,11/7/17,2017,21/9/17,0
10851,9180,WSA,EFSA0097273,MIIS,,8/6/17,2017,100.0,4/6/17,Sunday,WEEKEND,3,14/7/17,2017,21/9/17,0
10852,9180,WSA,EFSA0097765,FLXI,2.0,18/6/17,2017,105.0,4/6/17,Sunday,WEEKEND,3,18/7/17,2017,21/9/17,0
10853,11011,WSA,EFSA0098311,MIIS,,28/6/17,2017,101.0,4/6/17,Sunday,WEEKEND,3,21/7/17,2017,21/9/17,0
10854,8909,WSA,EFSA0097267,FLXI,7.0,8/6/17,2017,243.99,4/6/17,Sunday,WEEKEND,3,24/7/17,2017,21/9/17,0
10855,3316,WSA,EFSA0098312,MIIS,,28/6/17,2017,98.0,4/6/17,Sunday,WEEKEND,3,27/7/17,2017,21/9/17,0
10856,5579,WSA,EFSA0097127,FLXI,2.0,5/6/17,2017,123.0,4/6/17,Sunday,WEEKEND,3,28/7/17,2017,21/9/17,0
10857,3316,WSA,EFSA0097120,FLXI,6.0,5/6/17,2017,255.0,4/6/17,Sunday,WEEKEND,3,29/7/17,2017,21/9/17,0
10858,7840,WSA,EFSA0097865,FLXI,4.0,20/6/17,2017,500.0,4/6/17,Sunday,WEEKEND,3,30/7/17,2017,21/9/17,0
10859,3109,WSA,EFSA0098605,MIIS,,4/7/17,2017,103.0,4/6/17,Sunday,WEEKEND,3,30/7/17,2017,21/9/17,0
10860,2261,WSA,EFSA0098606,MIIS,,4/7/17,2017,95.0,4/6/17,Sunday,WEEKEND,3,30/7/17,2017,21/9/17,0
10861,4881,WSA,EFSA0098647,FLXI,5.0,5/7/17,2017,463.0,4/6/17,Sunday,WEEKEND,3,30/7/17,2017,21/9/17,0
10862,7429,WSA,EFSA0097140,FLXI,4.0,5/6/17,2017,60.0,4/6/17,Sunday,WEEKEND,3,31/7/17,2017,21/9/17,0
10863,4711,WSA,EFSA0097826,MIIS,,19/6/17,2017,100.0,4/6/17,Sunday,WEEKEND,3,31/7/17,2017,21/9/17,0
10864,9216,WSA,EFSA0098802,MIIS,,8/7/17,2017,101.0,4/6/17,Sunday,WEEKEND,3,31/7/17,2017,21/9/17,0
10865,2115,WSA,EFSA0097170,FLXI,5.0,6/6/17,2017,500.0,4/6/17,Sunday,WEEKEND,3,1/8/17,2017,21/9/17,0
10866,2164,WSA,EFSA0098849,FLXI,1.0,9/7/17,2017,467.0,4/6/17,Sunday,WEEKEND,3,2/8/17,2017,21/9/17,0
10867,4474,WSA,EFSA0098651,MIIS,,5/7/17,2017,102.0,4/6/17,Sunday,WEEKEND,3,3/8/17,2017,21/9/17,0
10868,7927,WSA,EFSA0098701,MIIS,,6/7/17,2017,92.0,4/6/17,Sunday,WEEKEND,3,4/8/17,2017,21/9/17,0
10869,9005,WSA,EFSA0098615,FLXI,4.0,5/7/17,2017,361.7,4/6/17,Sunday,WEEKEND,3,5/8/17,2017,21/9/17,0
10870,9756,WSA,EFSA0097869,FLXI,7.0,20/6/17,2017,350.0,4/6/17,Sunday,WEEKEND,3,6/8/17,2017,21/9/17,1
10871,8402,WSA,EFSA0097994,BIRT,,22/6/17,2017,30.0,4/6/17,Sunday,WEEKEND,3,6/8/17,2017,21/9/17,1
10872,9536,WSA,EFSA0098479,FLXI,7.0,2/7/17,2017,107.0,4/6/17,Sunday,WEEKEND,3,6/8/17,2017,21/9/17,0
10873,10531,WSA,EFSA0097658,MIIS,,16/6/17,2017,100.0,4/6/17,Sunday,WEEKEND,3,8/8/17,2017,21/9/17,0
10874,1623,WSA,EFSA0098619,FLXI,7.0,5/7/17,2017,189.0,4/6/17,Sunday,WEEKEND,3,10/8/17,2017,21/9/17,0
10875,5234,WSA,EFSA0097462,FLXI,7.0,12/6/17,2017,72.87,4/6/17,Sunday,WEEKEND,3,11/8/17,2017,21/9/17,0
10876,9572,WSA,EFSA0097682,BIRT,,16/6/17,2017,0.4,4/6/17,Sunday,WEEKEND,3,11/8/17,2017,21/9/17,0
10877,5328,WSA,EFSA0097697,FLXI,4.0,17/6/17,2017,500.0,4/6/17,Sunday,WEEKEND,3,11/8/17,2017,21/9/17,1
10878,9726,WSA,EFSA0098324,FLXI,6.0,29/6/17,2017,295.0,4/6/17,Sunday,WEEKEND,3,11/8/17,2017,21/9/17,1
10879,2980,WSA,EFSA0097746,FLXI,1.0,18/6/17,2017,500.0,4/6/17,Sunday,WEEKEND,3,12/8/17,2017,21/9/17,0
10880,8107,WSA,EFSA0098498,BIRT,,2/7/17,2017,30.0,4/6/17,Sunday,WEEKEND,3,12/8/17,2017,21/9/17,0
10881,4735,WSA,EFSA0098134,FLXI,3.0,25/6/17,2017,135.0,4/6/17,Sunday,WEEKEND,3,13/8/17,2017,21/9/17,1
10882,10659,WSA,EFSA0098038,BIRT,,23/6/17,2017,30.0,4/6/17,Sunday,WEEKEND,3,15/8/17,2017,21/9/17,1
10883,10821,WSA,EFSA0098260,FLXI,7.0,28/6/17,2017,500.0,4/6/17,Sunday,WEEKEND,3,15/8/17,2017,21/9/17,1
10884,9464,WSA,EFSA0099048,FLXI,4.0,13/7/17,2017,462.0,4/6/17,Sunday,WEEKEND,3,15/8/17,2017,21/9/17,1
10885,1540,WSA,EFSA0098572,FLXI,3.0,4/7/17,2017,185.5,4/6/17,Sunday,WEEKEND,3,16/8/17,2017,21/9/17,1
10886,2161,WSA,EFSA0098259,FLXI,5.0,28/6/17,2017,500.0,4/6/17,Sunday,WEEKEND,3,18/8/17,2017,21/9/17,1
10887,6728,WSA,EFSA0098228,MIIS,,27/6/17,2017,100.0,4/6/17,Sunday,WEEKEND,3,19/8/17,2017,21/9/17,1
10888,7874,WSA,EFSA0099047,FLXI,4.0,13/7/17,2017,473.0,4/6/17,Sunday,WEEKEND,3,21/8/17,2017,21/9/17,1
10889,10274,WSA,EFSA0098893,FLXI,5.0,10/7/17,2017,481.0,4/6/17,Sunday,WEEKEND,3,23/8/17,2017,21/9/17,1
10890,10193,WSA,EFSA0098563,FLXI,6.0,4/7/17,2017,500.0,4/6/17,Sunday,WEEKEND,3,30/8/17,2017,21/9/17,1
10891,10547,WSA,EFSA0098640,BIRT,,5/7/17,2017,16.0,4/6/17,Sunday,WEEKEND,3,30/8/17,2017,21/9/17,1
10892,5993,WSA,EFSA0098751,FLXI,2.0,7/7/17,2017,488.0,4/6/17,Sunday,WEEKEND,3,2/9/17,2017,21/9/17,1
10893,4667,WSA,EFSA0099103,FLXI,8.0,14/7/17,2017,451.0,4/6/17,Sunday,WEEKEND,3,3/9/17,2017,21/9/17,1
10894,9330,WSA,EFSA0097345,BIRT,,9/6/17,2017,36.0,5/6/17,Monday,WEEKDAY,3,3/7/17,2017,21/9/17,0
10895,11071,WSA,EFSA0097307,BIRT,,8/6/17,2017,37.0,5/6/17,Monday,WEEKDAY,3,5/7/17,2017,21/9/17,1
10896,7018,WSA,EFSA0097586,BIRT,,14/6/17,2017,38.0,5/6/17,Monday,WEEKDAY,3,8/7/17,2017,21/9/17,1
10897,2887,WSA,EFSA0097362,MIIS,,10/6/17,2017,100.0,5/6/17,Monday,WEEKDAY,3,13/7/17,2017,21/9/17,0
10898,7335,WSA,EFSA0097950,MIIS,,21/6/17,2017,99.0,5/6/17,Monday,WEEKDAY,3,19/7/17,2017,21/9/17,0
10899,9057,WSA,EFSA0097222,FLXI,2.0,7/6/17,2017,122.0,5/6/17,Monday,WEEKDAY,3,23/7/17,2017,21/9/17,1
10900,11682,WSA,EFSA0098554,FLXI,3.0,3/7/17,2017,456.0,5/6/17,Monday,WEEKDAY,3,24/7/17,2017,21/9/17,0
10901,7057,WSA,EFSA0097666,MIIS,,16/6/17,2017,100.0,5/6/17,Monday,WEEKDAY,3,28/7/17,2017,21/9/17,0
10902,7159,WSA,EFSA0098648,FLXI,6.0,5/7/17,2017,486.0,5/6/17,Monday,WEEKDAY,3,29/7/17,2017,21/9/17,0
10903,9569,WSA,EFSA0098801,FLXI,8.0,8/7/17,2017,466.0,5/6/17,Monday,WEEKDAY,3,29/7/17,2017,21/9/17,0
10904,8649,WSA,EFSA0098604,MIIS,,4/7/17,2017,104.0,5/6/17,Monday,WEEKDAY,3,30/7/17,2017,21/9/17,0
10905,10043,WSA,EFSA0098292,FLXI,3.0,28/6/17,2017,70.0,5/6/17,Monday,WEEKDAY,3,3/8/17,2017,21/9/17,0
10906,6886,WSA,EFSA0097763,FLXI,3.0,18/6/17,2017,115.0,5/6/17,Monday,WEEKDAY,3,4/8/17,2017,21/9/17,1
10907,8206,WSA,EFSA0098023,FLXI,7.0,23/6/17,2017,156.0,5/6/17,Monday,WEEKDAY,3,4/8/17,2017,21/9/17,0
10908,11472,WSA,EFSA0098645,FLXI,6.0,5/7/17,2017,487.0,5/6/17,Monday,WEEKDAY,3,4/8/17,2017,21/9/17,0
